Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
-20.86,-252.32,-724.07,-112.76,-30.38,-45.33,133.52,-21.32,7.29
-21.31,-318.8,-504.36,-144.51,-20.33,-55.4,150.04,-26.29,6.68
-21.43,-382.29,-247.68,-175.79,-8.87,-62.62,184.77,-30.08,7.91
-21.26,-436.71,-13.47,-203.34,2.16,-63.27,222.65,-30.84,10.05
-21.17,-477.6,117.63,-224.68,5.38,-57.6,222.81,-28.65,9.69
-21.11,-507.44,154.71,-239.51,8.28,-48.16,174.31,-24.35,7.46
-20.54,-523.49,183.82,-248.03,9.54,-36.33,109.46,-18.58,4.62
-20.23,-528.02,205.09,-250.12,13.41,-23.95,56.86,-12.25,3
-19.6,-521.61,247.92,-246.63,19.9,-12,37.75,-6.03,3.77
-19.26,-507.89,308.37,-238.79,28.78,-1.04,43.93,-0.3,5.5
-18.8,-486.04,361.64,-227.11,37.19,8.39,52.85,4.75,7.46
-18.09,-457.73,415.21,-212.22,45.62,16.56,60.54,9,8.59
-17.71,-424.13,472.87,-194.48,52.96,23.54,63.04,12.6,8.74
-17.77,-391.19,491.67,-177.46,57.34,28.66,55.37,15.1,7.77
-17.29,-361.64,561.43,-162.07,65.39,30.78,55.41,16.11,7.32
-16.91,-336.56,588.34,-149.57,68.24,29.84,51.51,15.45,6.3
-16.71,-323.95,623.57,-142.97,72.14,24.95,48.01,12.82,5.48
-16.46,-315.03,690.47,-139.3,76.58,18.52,54.36,9.31,5.09
-16.06,-314.05,790.68,-139.04,84.66,11.22,64.64,5.41,5.27
-15.8,-310.96,912.07,-137.05,93.84,5.67,90.3,2.68,6.97
-15.51,-302.32,1039.51,-132.63,103.94,4.3,114.56,2.08,8.71
-15.34,-289.08,1148.81,-125.4,112.6,5.94,126.17,3.22,9.79
-14.51,-268.84,1212.74,-115.45,119.09,10.83,118.12,5.69,9.45
-12.57,-245.63,1273.47,-103.69,125.61,16.06,100.01,8.22,8.59
-7.4,-233.22,1333.19,-97.21,130.62,17.84,81.96,9.1,7.39
9.57,-232.53,1421.88,-97.32,138.93,14.55,77.79,7.29,7.21
19.14,-233.9,1373.68,-97.51,137.09,7.91,58.5,4.05,5.76
21.74,-227.02,1273.66,-94.92,132.06,3.15,15.77,1.49,2.79
22.49,-205.99,1118.71,-84.91,123.57,5.33,-46.04,2.39,-1.24
25.34,-172.2,968.28,-69.02,116.87,14.01,-104.78,6.53,-4.92
28.6,-103.65,787.21,-36.21,107.13,30.52,-136.78,14.39,-6.68
30.97,-10.81,599.4,6.14,97.89,52.33,-157.45,24.57,-7.68
31.34,89.8,403.15,51.53,85.77,74.06,-170.01,34.26,-8.69
31.29,184.86,183.69,93.09,72.28,89.48,-185.97,40.64,-10.33
31.83,266.53,72.78,128.2,67.37,92.29,-175.7,41.03,-9.82
31.91,354.7,-40.08,164.34,61.35,89.44,-152.71,38.75,-8.49
31.8,432.5,-160.1,195.42,52.28,84.15,-127.24,35.34,-7.16
30.6,491,-330.43,218.41,37.93,76.41,-118.72,31.22,-7.77
29.66,507.64,-477.65,224.4,26.7,60.35,-132.15,24.05,-9.9
28.6,490.49,-604.41,217.17,16.77,33.01,-138.07,12.81,-10.92
27.57,456.2,-686.04,202.7,10.2,2.8,-126.4,0.59,-10.01
26.94,436.22,-771.29,193.2,3.02,-18.26,-103.11,-8.05,-8.13
26,423.94,-861.21,186.92,-4.73,-24.6,-87.77,-10.83,-7.18
25.29,403.07,-958.08,178.85,-13.28,-23.37,-82.91,-10.27,-7.04
24.2,379.92,-1059.61,168.55,-23.09,-21.42,-88.41,-9.36,-7.86
23.11,351.78,-1161.17,156.51,-32.49,-24.28,-93.25,-10.33,-8.55
21.97,311.38,-1246.51,139.25,-40.92,-30.74,-93.27,-12.96,-8.82
21.26,265.15,-1332.98,119.34,-49,-37.59,-90.06,-16.06,-8.64
20.8,229.02,-1417.96,103.23,-57.57,-42.02,-85.72,-18.03,-8.31
19.49,203.19,-1547.44,91.39,-70.39,-41.16,-91.75,-17.9,-9.06
18.34,166.74,-1622.8,74.04,-78.16,-38.39,-94.49,-17.15,-9.45
17.11,132.31,-1682.56,57.17,-84.45,-36.2,-88.57,-16.72,-9.06
16.43,103.2,-1723.95,42.12,-88.82,-35.81,-73.22,-17.08,-7.6
15.31,90.18,-1768.15,36.4,-93.54,-32.6,-53.13,-15.67,-5.68
13.8,87.71,-1806.86,34.82,-97.72,-23.57,-44.8,-11.38,-4.85
12.74,81.54,-1823.15,31.21,-98.83,-14.93,-36.65,-7.28,-3.87
12,79.44,-1842.65,29.67,-101.54,-8.33,-30.54,-4.18,-3.25
11.26,73.52,-1861.53,26.12,-103.89,-6.26,-24.75,-3.51,-2.7
10.54,66.33,-1870,21.91,-105.06,-6.57,-20.2,-3.79,-2.29
9.94,53.86,-1869.78,15.26,-104.65,-7.83,-16.97,-4.46,-1.89
9.51,35.4,-1869.94,6.46,-104.83,-11.4,-12.26,-6.07,-1.16
9.09,23.16,-1885.55,1,-106.91,-13.55,-11.75,-6.81,-1.06
8.86,15.23,-1900.66,-2.92,-108.39,-13.52,-15.55,-6.57,-1.41
7.31,6.7,-1944.75,-6.9,-113.72,-11.58,-26.77,-5.5,-2.72
5.94,-5.5,-1975.79,-12.22,-117.82,-9.89,-36.66,-4.63,-3.85
3.49,-16.92,-1983.63,-18.02,-119.44,-10.12,-37.55,-4.82,-4.03
1.97,-19.77,-1979.55,-19.74,-119.84,-9.37,-30.94,-4.56,-3.45
-0.17,-16.28,-1978.31,-18.22,-120.68,-6.05,-19.2,-3.11,-2.17
-3.57,-11.71,-1967.97,-16.11,-120.58,-1.26,-10.84,-0.92,-1.23
-7.71,-8.03,-1938.76,-14.36,-118.4,2.41,-3.63,0.93,-0.41
-12.71,-21.15,-1883.03,-21.04,-115.88,0.2,8.72,-0.12,0.46
-17.34,-63.4,-1785.5,-40.36,-107.36,-11,31.93,-5.3,2.55
-19.89,-112.66,-1634.72,-65.47,-96.74,-26.78,66.51,-13.04,5.26
-20.8,-162.08,-1506.23,-90.98,-91.68,-41.51,95.79,-20.57,6.63
-20.94,-198.31,-1402.62,-110.16,-85.46,-47.28,108.69,-23.88,7.01
-20.69,-220.88,-1310,-120.65,-78.17,-42.26,103.41,-21.63,6.33
-20.34,-235.04,-1271.73,-128.76,-75.41,-32.51,77.87,-16.71,5
-20.2,-248.04,-1242.95,-134.61,-72.63,-22.77,51.97,-11.57,4.23
-20.09,-261.2,-1197.01,-140.44,-71.13,-16.9,34.63,-8.3,2.86
-19.83,-274.33,-1119.57,-146.72,-64.38,-14.63,33.11,-7.1,2.66
-20.49,-285.36,-1004.2,-151.5,-55.97,-13.81,54.36,-6.37,4.23
-22.26,-305.35,-826.51,-161.87,-47.38,-14.87,92.25,-7.11,6.14
-21.8,-329.26,-627.2,-174.3,-41.88,-17.68,134.24,-8.82,7.17
-19.89,-350.68,-510.42,-185.34,-38.25,-20.7,151.94,-10.57,6.3
-43.14,-363.02,-348.68,-192.61,-21.33,-21.27,156.7,-11.2,7.56
-48.71,-359.31,-226.61,-193.89,-6.15,-15.61,143.48,-8.97,10.08
-47.29,-344.88,-123.61,-193.89,5.62,-5.7,126.38,-5.61,12.57
-49.71,-331.04,-1.9,-193.52,17.95,3.8,122.97,-2.7,13.88
-48.43,-311.17,146.68,-171.3,30.18,11.08,121.64,3.31,12.73
-47.74,-284.93,248.55,-151.31,34.75,16.04,123.3,9.77,10.73
-48.2,-266.62,333.46,-137.84,36.29,18.02,118.71,14.43,7.96
-48.37,-251.16,459.54,-127.5,39.52,18.19,114.11,15.56,5.12
-47.91,-247.39,647.7,-124.08,43.83,13.94,125.32,10.85,3.44
-46.14,-251.58,838.63,-123.43,49.22,6.46,154.38,6,3.93
-45.2,-265.17,1022.16,-128.75,51.78,-1.8,181.54,1.32,4.39
-44.23,-276.63,1142.35,-131.91,50.82,-8.82,180.83,-2.21,3.42
-42.14,-273.37,1250.5,-128.45,41.26,-9.54,158.6,-2.54,0.04
-38.6,-254.79,1325.25,-117.38,38.23,-3.2,128.6,0.48,-2.83
-36.69,-212.63,1369.16,-94.23,42.03,11.1,96.8,7.67,-2.77
-36.29,-152.68,1377.58,-63.28,42.95,29.48,68.55,16.56,-1.03
-36.91,-80.07,1390.12,-25.67,47.04,47.75,43.18,25.51,2.13
-36.86,-10.3,1385.55,9.28,49.71,61.33,24.44,31.88,3.33
-36.49,53.31,1364.04,39.95,51.8,66.9,10.24,33.92,3.19
-38.29,122.43,1341.74,72.67,55.41,68.1,0.82,33.71,3.56
-38.09,199.74,1332.33,108.46,61.04,69.22,-5.25,33.24,3.98
-39.54,293.63,1374.16,150.81,67.14,75.69,5.35,35.36,5.04
-41.37,415.64,1449.3,204.84,77.14,90.16,31.27,41.14,6.91
-40.26,562.09,1533.97,266.45,92.44,110.48,61.38,48.91,9.72
-39.31,726.08,1580.97,333.19,101.52,133.54,77.23,57.22,11.37
-36.69,860.92,1655.06,385.93,109.65,146.46,81.09,60.79,11.72
-25.74,968.28,1736.47,426.31,119.83,142.91,81.42,57.39,11.06
8.69,992.33,1757.09,436.24,126.64,113.25,72.04,44.62,9.48
29.34,968.13,1692.57,427.47,123.13,64.9,44.19,25.39,6.82
38.37,867.4,1517.52,390.82,109.9,4.82,-20.7,2.68,1.15
49.8,694.59,1387.07,324.1,94.38,-63.73,-83.39,-23.38,-6.05
63.89,469.69,1404.37,231.89,82.87,-128.63,-91.53,-49.69,-10.99
74.8,248.06,1346.53,135.49,70.13,-180.97,-71.89,-72.94,-12.75
78.11,101.81,1292.39,68.38,69.43,-195.45,-41.36,-82.2,-10.05
78.51,15.03,1097.36,27.21,61.91,-170.82,-62.43,-74.76,-7.44
79,11.01,850.22,25.57,51.46,-113.43,-130.32,-51.24,-6.78
77,9.25,722.68,24.06,50.32,-55.31,-165.12,-25.75,-5.5
71.63,10.89,581.58,23.93,47.2,-17.18,-177.5,-8.36,-5.4
64.77,6.52,371.96,20.84,34.39,-0.02,-171.63,-0.54,-5.79
60.86,6.43,87.1,20.01,15.89,0.6,-189.22,-0.48,-8.64
57.63,17.85,-200.83,23.4,-0.75,3.13,-237.51,0.46,-13.37
56.14,47.53,-470.49,35.51,-16.07,10.39,-272.81,3.59,-16.28
56.51,103.2,-713.49,58.73,-28.98,25.47,-279.56,10.18,-16.06
52.77,135.55,-875.65,71.1,-33.94,36.5,-251.93,14.85,-13.04
49.74,141.68,-1026.39,71.56,-43.5,35.8,-215.09,14.32,-10.65
46.86,145.56,-1096.29,71.98,-45.83,25.73,-167.3,9.72,-7.77
41.37,159.86,-1197.76,78.05,-53.79,14.62,-131.25,5.08,-6.58
37.11,170.76,-1312.07,82.96,-64.54,11.14,-118.3,4.14,-7.65
34.69,167.64,-1397.65,79.83,-72.8,9.97,-111.14,3.85,-8.3
30.51,154.73,-1462.65,73.16,-79.77,4.81,-109.8,1.47,-9.33
26.63,121.95,-1469.77,58.05,-80.1,-7.12,-86.94,-3.99,-7.5
27.6,91.93,-1472.69,44.61,-81.23,-18.46,-57.51,-8.96,-4.84
25.51,71.67,-1511.97,35.39,-86.03,-23.8,-42.84,-10.96,-3.62
21.94,49.45,-1536.35,25.24,-90.6,-24.59,-38.88,-11.15,-3.63
18.2,32.09,-1570.39,17.27,-95.9,-20.84,-47.38,-9.46,-5.02
11.49,8.02,-1574.28,5.85,-98.45,-19.46,-47.77,-8.98,-5.39
11.83,-14.73,-1578.12,-4.79,-101.11,-20.26,-38.83,-9.45,-4.78
12.09,-33.66,-1600.1,-13.96,-107.12,-20.29,-35.22,-9.6,-4.82
10.89,-38.95,-1612.23,-17.16,-109.7,-17.55,-32.44,-8.51,-4.64
9.63,-41.2,-1631.15,-22.84,-114.49,-11.63,-36.2,-6.72,-5.1
6.51,-36.33,-1670.96,-24.26,-119.4,-4.62,-43.33,-4.62,-5.47
5.57,-40.18,-1672.78,-27.2,-120.84,-0.72,-42.65,-3.27,-4.83
6.14,-49.74,-1662.32,-31.67,-121.06,-1.83,-37.11,-3.31,-4.08
6.83,-55.53,-1656.6,-34.16,-121.16,-4.04,-27.56,-3.01,-2.71
6.86,-62.03,-1632.97,-36.81,-120.32,-6.54,-13.97,-3.23,-1.42
6.29,-68.95,-1629.13,-39.25,-120.62,-6.85,-10.8,-2.94,-1.06
1.14,-82.91,-1611.65,-45.19,-119.01,-7.8,-8.44,-3.21,-0.66
0.03,-98.29,-1595.08,-51.85,-116.69,-10.4,-5.49,-4.34,-0.02
0.2,-110.97,-1582.11,-57.27,-115.84,-12.4,-4.89,-5.27,0.32
-0.03,-115.37,-1571.29,-59.08,-114.1,-11.71,-2.52,-5.06,0.72
4.14,-111.08,-1583.61,-56.55,-115.32,-6.93,-7.71,-2.87,0.16
3.14,-107.45,-1577.7,-53.98,-114.44,-1.46,-11.12,-0.23,-0.29
2.57,-104.27,-1585.62,-51.81,-114.45,2.46,-14.6,1.69,-0.51
2.63,-105.43,-1583.37,-51.75,-113.05,2.89,-14.76,1.99,-0.42
2.94,-110.72,-1573.97,-53.68,-112.69,0.36,-9.71,0.78,-0.01
3.37,-113.53,-1567.7,-54.44,-112.44,-1.92,-6.82,-0.36,-0.04
3.69,-117.99,-1558.57,-56.01,-111.1,-3.78,-1.88,-1.26,0.17
3.14,-117.37,-1584.84,-55.47,-114.31,-3.51,-6.47,-1.2,-0.59
2.46,-128.85,-1598.68,-60.83,-115.48,-4.59,-13.3,-1.84,-1.18
2.37,-138.79,-1608.24,-65.53,-116.63,-6.92,-17.84,-3.1,-1.66
1.89,-147.59,-1621,-69.74,-117.6,-9.02,-19.82,-4.22,-1.88
1.6,-148.17,-1636.71,-70.01,-118.77,-9.12,-17.04,-4.32,-1.43
1.14,-142.43,-1648.13,-67.24,-120.05,-4.81,-16.75,-2.28,-1.43
-0.03,-135.7,-1645.58,-64.01,-119.83,-0.05,-13.86,-0.01,-1.16
0.06,-132.12,-1642.1,-62.29,-119.52,3.16,-8.5,1.53,-0.75
0.69,-129.07,-1639.19,-60.53,-119.28,3.69,-3.03,1.84,-0.29
0.91,-129.28,-1628.69,-60.53,-117.49,2.17,1.62,1.16,0.34
0.14,-130.22,-1625.98,-60.94,-117.1,0.31,2.55,0.28,0.54
0.06,-134.38,-1617,-62.6,-115.44,-1.56,3.79,-0.58,0.83
-0.49,-133.13,-1630.01,-61.89,-117.55,-2.23,0.59,-0.92,0.36
-0.6,-141.61,-1639.84,-65.92,-119.57,-3.59,-4.94,-1.57,-0.64
-0.57,-149.29,-1640.42,-69.59,-119.93,-5.31,-7.37,-2.44,-1.15
-0.17,-157.79,-1634.52,-73.69,-118.72,-7.02,-6.65,-3.34,-1.05
-0.11,-155.26,-1632.13,-72.45,-117.72,-6.71,-1.92,-3.21,-0.1
-0.03,-153.09,-1630.07,-71.7,-117.36,-3.49,0.82,-1.73,0.52
-0.11,-148.82,-1621.01,-69.72,-116.32,0.04,2.43,-0.08,0.72
-0.37,-144.15,-1618.01,-67.52,-116.04,2.9,2.59,1.28,0.55
-1.31,-139.28,-1608.78,-64.89,-115.03,3.65,4.12,1.72,0.55
-2.03,-136.57,-1600.53,-63.51,-113.49,3.83,5.43,1.92,0.79
-3.66,-139.47,-1631.76,-64.56,-118.41,2.2,-2.09,1.23,-0.28
-13,-149.24,-1649.97,-69.48,-121.59,-1.46,-10.41,-0.56,-1.57
-17.8,-174.22,-1663.93,-81.37,-125.53,-8.69,-17.76,-4.1,-3.04
-19.37,-215.04,-1664.42,-101.05,-131.45,-19.64,-17.88,-9.42,-4.45
-20.57,-255.44,-1641.97,-121.01,-135.55,-30.32,-5.47,-14.71,-4.59
-33.74,-294.77,-1596.84,-140.72,-136.58,-37.85,10.74,-18.51,-4.19
-39.74,-317.93,-1527.77,-152.44,-134.74,-37.39,31.8,-18.51,-2.57
-42.94,-335.54,-1402.13,-161.69,-129.77,-31.03,61.61,-15.61,0.18
-45.8,-355.07,-1279.13,-171.8,-125.52,-24.65,89.72,-12.58,2.43
-47.37,-372.09,-1156.71,-180.34,-118.3,-19.78,110.57,-10.16,4.3
-47.23,-384.98,-1026.58,-186.41,-108.98,-17.64,122.48,-8.95,6.01
-46.74,-393.99,-929.56,-190.61,-107.07,-15.26,117.46,-7.54,5.89
-46.89,-400.13,-801.72,-193.34,-98.23,-11.81,115.83,-5.65,6.25
-46.57,-403.6,-699.17,-194.95,-94.05,-8.43,111.42,-3.93,5.57
-46.17,-406.8,-602.96,-195.96,-90.42,-5.91,104.83,-2.65,4.62
-45.26,-408.15,-466.46,-195.88,-82.79,-4.04,109.11,-1.6,5.2
-44.2,-410.53,-308.88,-196.55,-73.98,-3.07,118.11,-1.01,5.5
-42.54,-409.46,-157.01,-195.18,-67.56,-2.12,134.02,-0.41,6.45
-41.43,-403.52,5.79,-192.3,-58.67,-0.13,149.02,0.46,7.37
-39.94,-395.62,166.28,-187.88,-52.01,2.48,154.55,1.65,7.19
-38.46,-385.29,320.65,-181.84,-47.3,5.67,154.89,3.28,6.39
-37.26,-376.99,502.29,-176.73,-44.2,7.54,160.02,4.33,5.3
-35.8,-371.21,629.11,-172.87,-43.61,7.52,154.87,4.59,3.27
-34.43,-367.12,807.83,-170.14,-42.36,6.26,155.65,4.01,1.75
-33.57,-360.48,960.93,-165.86,-45.13,5.02,154.96,3.38,0.03
-34.09,-359.14,1125.94,-164.58,-41.11,3.62,154.09,2.62,-0.16
-33.17,-354.52,1317.36,-161.37,-30.3,3,165.48,2.29,2.12
-30.6,-342.26,1498.33,-153.88,-18.83,4.32,169.63,3.08,5.51
-29.86,-320.06,1628.44,-141.71,-6.88,8.42,166.5,5.23,9.19
-30.43,-292.26,1744.78,-126.56,5.64,15.38,150.58,8.86,11.01
-29.34,-262.65,1845.56,-111.14,15.8,21.85,126.04,12.04,11
-27.43,-231.66,1902.31,-94.72,23.06,26.27,98.37,14.13,10
-23.97,-188.27,1969.1,-72.43,31.15,30.79,79.83,16.27,8.72
-21.74,-141.14,1987.66,-48.88,37.06,36.02,56.78,18.64,7.19
-17.06,-93.11,1999.48,-24.99,46.38,41.34,34.92,21.06,6.89
-7.66,-51.28,1954.58,-4.35,49.35,44.01,8.76,22.09,6.15
7.03,-28.01,1864.22,6.95,50.54,39.47,-29.42,19.62,4.46
31.03,-30.8,1768.96,5.66,47.28,27,-62.87,13.4,1.8
49.4,-56.51,1720.49,-6.98,46,7.75,-80.35,3.88,-0.96
58.71,-84.99,1602.1,-21.49,38.86,-11.25,-91.06,-5.56,-3.23
64.74,-89.43,1452.49,-24.23,32.58,-19.37,-105.2,-9.7,-5.11
65.17,-72.22,1263.71,-16.73,31.4,-13.17,-133.9,-6.93,-5.18
68.49,-45.99,1125.86,-4.1,34.5,1.97,-158.75,0.4,-3.68
67.26,-8.29,944.36,13.84,36.48,18.56,-170.28,8.56,-0.88
67.23,32.56,686.51,32.19,25.52,30.02,-191.52,13.98,-1.47
66.11,85.63,366.94,56.96,13,39.06,-230.23,18.2,-5.13
63.4,147.51,77.99,84.67,-0.29,48.15,-274.93,22.09,-9.86
61.66,198.12,-111.87,107.3,-4.74,53.24,-280.25,24.15,-11.39
58.14,230.46,-206.64,121.6,-3.53,51.64,-234.91,23.29,-8.14
55.37,255.44,-275.25,132.58,-2.65,43.35,-165.21,19.33,-4
51.49,276.81,-365.94,141.24,-6.83,32.88,-113.14,14.44,-1.61
45.71,283.61,-419.35,143.95,-9.26,23.13,-84.97,9.95,-1.72
41.43,275.47,-486.58,139.88,-12.95,13.21,-77.34,5.45,-2.99
38.89,244.54,-549.69,125.72,-16.86,-1.04,-73.17,-0.91,-3.86
37.34,204.14,-612.29,107.55,-21.58,-17.42,-67.74,-8.08,-4.08
34.17,169.16,-694.39,91.39,-29.3,-29.35,-72.35,-13.42,-5.22
29.17,141.62,-803.67,78.42,-40.29,-34.06,-82.16,-15.6,-7.04
24.89,107.92,-876.39,62.17,-47.46,-33.78,-88.41,-15.7,-8.31
21.09,69.44,-926.02,44.09,-52.13,-33.68,-84.61,-15.87,-8.24
17.49,36.21,-962.61,28.72,-56.04,-34.73,-69.26,-16.35,-6.83
13.09,21.86,-994.78,21.65,-58.31,-32.21,-49.94,-15.15,-4.74
9.83,17.95,-1016.67,19.66,-60.47,-23.87,-37.73,-11.21,-3.48
9.26,16.91,-1023.15,19.38,-61.14,-13.4,-27.28,-6.29,-2.48
8.31,15.97,-1037.81,18.96,-62.81,-5.55,-19.94,-2.6,-1.83
7.86,10.22,-1040.31,16.23,-63.11,-3.49,-12.86,-1.55,-1.35
7.49,5.56,-1042.38,14,-63.36,-4.06,-8.13,-1.82,-0.89
6.97,-0.46,-1054.96,11.11,-65.47,-5.35,-7.83,-2.49,-1.01
6.63,-4.13,-1082.92,9.64,-68.84,-5.82,-11.35,-2.67,-1.52
5.31,-14.78,-1114.77,4.33,-72.54,-6.6,-19.76,-3.06,-2.5
5.06,-30.67,-1133.05,-3.64,-74.66,-9.24,-24.94,-4.42,-3.04
4.66,-46.24,-1141.85,-11.57,-75.69,-12.34,-23.23,-6.07,-2.7
3.89,-50.29,-1151.44,-13.72,-76.16,-12.89,-17.27,-6.46,-1.86
2.2,-47.72,-1159.79,-12.61,-76.97,-9.05,-11.72,-4.59,-1.12
0.83,-45.54,-1159.27,-11.36,-76.23,-3.59,-7.95,-1.83,-0.53
0.23,-41.92,-1159.69,-9.59,-76.79,0.92,-5.29,0.47,-0.31
-0.37,-40.41,-1158.64,-8.88,-76.14,2.18,-2.36,1.13,-0.06
-2.14,-37.64,-1159.16,-7.57,-76.09,2.18,-0.67,1.14,0.11
-3.89,-35.15,-1170.14,-6.41,-77.34,2.21,-2.87,1.09,-0.22
-4.14,-31.58,-1171.32,-4.74,-76.83,2.34,-4.12,1.14,-0.18
-5.89,-28.05,-1198.81,-2.78,-79.86,2.88,-9.84,1.45,-0.86
-6.97,-28.05,-1225.28,-2.72,-82.9,2.46,-16.69,1.29,-1.66
-7.49,-25.2,-1234.95,-1.04,-83.38,2.19,-19.02,1.24,-1.87
-7.89,-16.64,-1235.49,3.12,-82.64,3.12,-17.19,1.71,-1.58
-8.34,4.15,-1234.92,13.02,-82.39,7.44,-9.04,3.72,-0.55
-8.03,24.53,-1216.35,22.64,-80.2,13.34,0.95,6.47,0.57
-6.57,42.46,-1192.39,31.36,-76.11,17.59,9.58,8.45,1.63
-3.77,54.16,-1167.54,36.9,-72.93,17.99,17.02,8.63,2.5
0.83,58.85,-1137.46,39.11,-69.41,13.95,23.6,6.71,3.26
5.2,54.7,-1123.22,37.16,-67.11,7.74,23.44,3.75,3.24
7.77,46.14,-1106.54,33.14,-65.06,0.85,21.03,0.45,2.76
8.14,40.92,-1122.36,30.97,-66.85,-3.87,11.64,-1.72,1.62
8,24.46,-1135.54,22.98,-67.73,-8.23,0.05,-3.79,0.34
7.71,7.17,-1143.38,15.04,-69.15,-11.69,-7.29,-5.41,-0.69
7.43,-8.94,-1143.97,7.43,-68.7,-14.48,-9.91,-6.73,-0.97
6.37,-11.21,-1149.71,6.35,-69.25,-13.95,-6.62,-6.52,-0.59
4.97,-11.34,-1156.14,6.27,-69.98,-9.26,-5.09,-4.29,-0.48
3.8,-12.47,-1152.84,5.69,-69.61,-4.48,-3.51,-2.09,-0.24
3.31,-11.98,-1153.64,5.88,-69.72,-1.08,-2.69,-0.49,-0.27
3.23,-13.11,-1152.89,5.31,-69.65,-0.8,-0.84,-0.37,-0.09
3.26,-15.72,-1147.21,4.02,-69.02,-1.3,1.36,-0.61,0.16
3.17,-18.21,-1155.43,2.79,-70.64,-1.88,-0.24,-0.89,-0.16
3.83,-20.65,-1157.5,1.58,-71.07,-2.6,-1.33,-1.24,-0.38
2.57,-24.59,-1171.01,-0.34,-72.03,-3.14,-4.93,-1.5,-0.69
2.29,-37.27,-1184.12,-6.77,-73.41,-5.32,-9.23,-2.6,-1.03
1.94,-47.37,-1188.55,-11.76,-73.9,-7.91,-9.62,-3.9,-0.91
1.26,-50.7,-1188.69,-13.16,-73.92,-8.78,-8.39,-4.28,-0.79
-0.51,-44.98,-1200.76,-10.39,-75.34,-5.99,-6.88,-2.88,-0.75
-3.54,-42.12,-1194.82,-9.03,-74.66,-1.37,-3.93,-0.57,-0.44
-6,-41.42,-1188.64,-8.42,-73.96,1.35,-1.3,0.8,-0.15
-9.46,-53.4,-1184.91,-14.13,-74.87,-0.92,1.17,-0.3,-0.13
-12.49,-83.32,-1163.5,-28.62,-76.69,-9.57,7.53,-4.48,-0.38
-18.6,-120.59,-1132.41,-46.88,-78.14,-20.69,13.99,-9.93,-1.07
-25.11,-154.16,-1084.1,-63.51,-75.2,-30.1,25.08,-14.65,-0.7
-29.97,-176.6,-1043.9,-74.44,-73.27,-32.57,34.96,-15.91,0.33
-32.6,-201.4,-967.97,-86.84,-68.01,-30.06,46.62,-14.77,2.06
-35.43,-219.8,-908.24,-96.41,-65.49,-25.38,54.89,-12.6,3.07
-37.11,-230.61,-818.22,-101.42,-57.92,-20.37,64.97,-10.12,4.04
-35.46,-233.18,-745.71,-102.34,-51.95,-14.9,72.64,-7.33,5.07
-25.23,-232.24,-675.29,-101.43,-46.22,-8.01,72.56,-3.73,5.5
-40.66,-235.41,-540.65,-102.89,-33.72,-3.59,85.25,-1.42,7.31
-39.11,-237.1,-398.85,-103.39,-22.11,-1.62,101.41,-0.47,8.77
-39.31,-242.12,-242.41,-105.55,-11.66,-2.19,125.01,-0.77,10.26
-40.86,-253.59,-4.52,-111,3.96,-4.71,160.64,-2.03,12.05
-42.26,-282.52,286.53,-125.45,15.71,-10.76,201.84,-5.08,12.32
-41.69,-310.28,612.19,-139.69,33.15,-18.35,252.72,-9.05,13.65
-40.91,-332.72,860.56,-151.89,43.38,-23.5,280.69,-11.95,13.82
-41.11,-348.58,1038.27,-160.35,52.69,-23.8,265.13,-12.37,12.44
-41.11,-357.64,1174.42,-165.21,62.32,-18.73,219.91,-9.92,11.21
-40.69,-353.22,1302.88,-163.77,74.92,-11.04,169.61,-6.1,10.19
-40.71,-342.47,1431.09,-158.13,87.5,-2.47,140.91,-1.59,10.99
-40.03,-321.35,1612.95,-146.89,104.33,6.84,141.24,3.36,12.81
-38.94,-295.15,1815.96,-132.68,121.83,15.51,160.3,8.12,14.83
-39.4,-272.19,2025.8,-120.08,138.62,20.73,184.5,11.2,16.19
-38.83,-246.4,2212.56,-106.3,148.02,23.92,199.51,12.96,15.59
-38.06,-208.31,2288.12,-86.4,152.03,27.3,177.03,14.67,12.24
-36.51,-155.14,2374.58,-59.47,161.11,34.29,140.55,17.99,9.29
-35.2,-95.03,2361.71,-29.04,162.96,44.58,85.96,22.94,6.27
-34.46,-35.47,2343.34,0.48,164.44,53.7,35.83,27.22,4.45
-30.66,22.1,2384.95,28.56,170.39,58.42,18.2,29.2,4.06
-25.83,79.79,2439.76,55.94,178.03,59.23,16.98,29.14,4.17
-22.91,141.86,2491.76,85.12,184.87,59.58,37.06,28.74,5.77
-20.71,204.68,2554.78,113.88,192.36,60.82,54.29,28.76,7.06
-18.09,263.22,2600.72,140.48,198.55,61.69,55.9,28.67,7.09
-3.06,295.9,2653.53,155.04,204.49,56.49,54.88,25.93,6.69
28.69,282.2,2684.81,148.66,208.7,38.44,49.83,17.45,6.02
36,230.72,2648.95,124.96,208.04,8.37,28.84,3.66,4.21
25.2,193.02,2583.82,107.69,205.23,-19.41,-1.9,-8.99,1.77
28.23,192.39,2394.29,106.58,193.93,-28.67,-59.75,-13.31,-2.36
29.17,208.75,2221.57,113.64,188.11,-17.8,-115.78,-8.47,-5.43
27.89,245.05,2064.45,129.72,182.72,4.93,-150.73,1.81,-6.66
25.97,295.89,1980.37,152.1,180.57,26.12,-151.16,11.37,-5.93
